ts,o,h,l,c,v
2026-08-14T09:00:00Z,4321.25,4380.72,4321.25,4356.67,0.152913722
2026-08-14T10:00:00Z,4382.82,4383.1,4324.7,4348.985,0.043682
2026-08-14T11:00:00Z,4345.9,4390.6,4320.52,4364.2,0.056449
2026-08-14T12:00:00Z,4365.418,4402.32,4344.0,4367.768,0.062925467
2026-08-14T13:00:00Z,4366.24,4412.72,4340.96,4377.3,0.066075
2026-08-14T14:00:00Z,4402.7,4408.355,4346.806,4373.65,0.065088
2026-08-14T15:00:00Z,4375.1485,4411.061,4346.53,4381.84,0.062141
2026-08-14T16:00:00Z,4385.16,4409.2,4346.2,4377.422,0.049751
2026-08-14T17:00:00Z,4375.0395,4400.3,4345.5,4368.564,0.012919
2026-08-14T18:00:00Z,4343.0,4398.917,4339.856,4365.489,0.05076
2026-08-14T19:00:00Z,4391.41,4395.523,4342.23,4365.41,0.017629
2026-08-14T20:00:00Z,4390.58,4394.4,4338.7,4365.755,0.031211
2026-08-14T21:00:00Z,4367.24,4400.6,4343.9,4372.6085,0.035072
2026-08-14T22:00:00Z,4375.2405,4401.091,4371.869,4371.869,0.003889
2026-08-14T23:00:00Z,4397.78,4401.182,4348.6,4376.4,0.020328
2026-08-15T00:00:00Z,4350.7,4403.9,4346.4,4373.025,0.101185
2026-08-15T01:00:00Z,4347.75,4400.26,4344.8,4369.5025,0.052160125
2026-08-15T02:00:00Z,4395.34,4400.524,4342.9,4372.3505,0.039074
2026-08-15T03:00:00Z,4346.831,4402.0,4346.831,4374.8985,0.020359
2026-08-15T04:00:00Z,4401.397,4402.5,4348.524,4375.7,0.35445
2026-08-15T05:00:00Z,4349.33,4402.1,4348.9,4374.455,0.028145876
2026-08-15T06:00:00Z,4372.42,4399.141,4343.5,4371.9225,0.022827
2026-08-15T07:00:00Z,4397.7,4401.63,4371.625,4375.75,0.02446
2026-08-15T08:00:00Z,4401.7,4401.7,4345.5,4371.8615,0.035978
2026-08-15T09:00:00Z,4345.993,4400.4,4345.993,4373.462,0.025298
2026-08-15T10:00:00Z,4398.674,4399.196,4346.307,4371.97,0.044677
2026-08-15T11:00:00Z,4346.9,4399.2,4345.71,4371.5225,0.028078
2026-08-15T12:00:00Z,4344.8,4399.206,4344.8,4372.85,0.023856
2026-08-15T13:00:00Z,4399.3,4399.97,4346.43,4374.3325,0.094614
2026-08-15T14:00:00Z,4348.565,4400.44,4346.687,4373.24,0.201592
2026-08-15T15:00:00Z,4399.18,4399.18,4346.6,4372.184,0.022296
2026-08-15T16:00:00Z,4346.4,4398.95,4345.84,4373.19,0.027255
2026-08-15T17:00:00Z,4399.58,4399.58,4346.8,4371.5055,0.011195
2026-08-15T18:00:00Z,4397.221,4399.5,4346.449,4373.3,0.020659
2026-08-15T19:00:00Z,4399.6,4399.6,4347.4,4373.75,0.014666
2026-08-15T20:00:00Z,4399.8,4400.628,4348.0,4373.802,0.00475
2026-08-15T21:00:00Z,4399.0,4399.0,4346.83,4374.39,0.010729
2026-08-15T22:00:00Z,4372.4,4400.122,4371.9,4374.17,0.007035
2026-08-15T23:00:00Z,4400.0,4400.898,4348.2,4374.547,0.013542
2026-08-16T00:00:00Z,4348.4,4400.7,4348.4,4374.885,0.192663
2026-08-16T01:00:00Z,4401.32,4401.32,4349.19,4373.465,0.00328
2026-08-16T02:00:00Z,4399.63,4399.888,4346.776,4373.95,0.019945
2026-08-16T03:00:00Z,4347.3,4400.65,4347.3,4375.128,0.017557
2026-08-16T04:00:00Z,4401.4,4401.4,4347.51,4373.12,0.016463
2026-08-16T05:00:00Z,4346.5,4403.9,4346.5,4378.235,0.013619
2026-08-16T06:00:00Z,4352.41,4403.6,4349.905,4375.4345,0.021045
2026-08-16T07:00:00Z,4400.72,4402.176,4347.9,4374.275,0.04524
2026-08-16T08:00:00Z,4399.9,4401.9,4349.56,4375.56,0.007414
2026-08-16T09:00:00Z,4349.82,4402.0,4347.86,4374.555,0.021657
2026-08-16T10:00:00Z,4400.6,4401.008,4346.17,4374.105,0.014968
2026-08-16T11:00:00Z,4400.0,4400.71,4347.2,4373.39,0.044402
2026-08-16T12:00:00Z,4399.54,4399.54,4345.838,4372.399,0.042272
2026-08-16T13:00:00Z,4398.76,4399.179,4346.478,4372.724,0.01963
2026-08-16T14:00:00Z,4346.27,4397.083,4345.1,4370.94,0.022466
2026-08-16T15:00:00Z,4344.5,4398.9,4343.948,4371.5505,0.013953
2026-08-16T16:00:00Z,4345.4,4402.328,4345.4,4375.7,0.017907
2026-08-16T17:00:00Z,4349.3,4402.6,4349.3,4375.77,0.012938
2026-08-16T18:00:00Z,4401.3,4402.74,4371.935,4371.935,0.005653
2026-08-16T19:00:00Z,4345.52,4399.3,4345.52,4371.9,0.148362
2026-08-16T20:00:00Z,4398.4,4398.4,4342.5,4371.99,0.018936
2026-08-16T21:00:00Z,4346.5,4393.8,4340.143,4371.0565,0.180083
2026-08-16T22:00:00Z,4369.1035,4393.31,4342.92,4377.439,0.112996
2026-08-16T23:00:00Z,4376.1,4402.0,4340.598,4361.85,0.021579
2026-08-17T00:00:00Z,4365.15,4415.516,4338.4,4392.8465,0.193529
2026-08-17T01:00:00Z,4396.085,4428.87,4365.8,4385.805,0.024268
2026-08-17T02:00:00Z,4389.159,4413.39,4357.15,4383.77,0.068047
2026-08-17T03:00:00Z,4385.98,4417.47,4357.9,4391.585,0.013638
2026-08-17T04:00:00Z,4417.9,4417.9,4363.83,4384.5115,0.021491
2026-08-17T05:00:00Z,4358.5,4412.9,4358.5,4388.1,0.010099
2026-08-17T06:00:00Z,4389.9,4421.93,4361.9,4395.0685,0.015656
2026-08-17T07:00:00Z,4368.6,4424.564,4363.6,4400.09,0.051699
2026-08-17T08:00:00Z,4396.0385,4422.656,4370.6,4389.75,0.006205
2026-08-17T09:00:00Z,4415.6,4417.071,4363.318,4387.9145,0.02805
2026-08-17T10:00:00Z,4389.175,4398.65,4364.93,4393.24,0.006675
2026-08-17T11:00:00Z,4394.784,4424.305,4368.646,4391.26,0.023518886
2026-08-17T12:00:00Z,4418.12,4418.12,4352.1,4379.795,0.073294
2026-08-17T13:00:00Z,4381.6375,4406.82,4352.944,4401.6325,0.016489
2026-08-17T14:00:00Z,4399.175,4438.952,4371.03,4408.5985,0.056304501
2026-08-17T15:00:00Z,4410.85,4441.7,4383.46,4416.5945,0.015779
2026-08-17T16:00:00Z,4390.789,4444.63,4387.519,4414.153,0.103515
2026-08-17T17:00:00Z,4416.166,4440.179,4382.8,4404.5005,0.005908
2026-08-17T18:00:00Z,4403.9,4421.37,4378.579,4399.5215,0.004248
2026-08-17T19:00:00Z,4397.239,4436.9,4371.1,4410.125,0.027747
2026-08-17T20:00:00Z,4383.8,4434.7,4383.8,4406.794,0.005618
2026-08-17T21:00:00Z,4379.86,4434.918,4379.4,4406.4675,0.03101479
2026-08-17T22:00:00Z,4432.1,4433.4,4377.3,4403.228,0.312094
2026-08-17T23:00:00Z,4406.755,4440.139,4387.967,4413.995,0.005873
2026-08-18T00:00:00Z,4415.8,4447.08,4388.7,4422.285,0.055625
2026-08-18T01:00:00Z,4424.8725,4439.5,4380.9,4402.065,0.044398
2026-08-18T02:00:00Z,4399.855,4423.8,4365.78,4391.17,0.010285
2026-08-18T03:00:00Z,4394.77,4413.9,4359.4,4385.586,0.088066
2026-08-18T04:00:00Z,4358.872,4413.8,4358.4,4387.883,0.38213
2026-08-18T05:00:00Z,4385.9845,4416.311,4355.511,4389.8,0.053915
2026-08-18T06:00:00Z,4388.105,4417.31,4360.537,4391.349,1.458087
2026-08-18T07:00:00Z,4417.298,4421.936,4366.675,4389.8,0.035682
2026-08-18T08:00:00Z,4388.315,4415.908,4382.29,4386.9745,0.029587
2026-08-18T09:00:00Z,4413.538,4414.66,4357.73,4387.05,1.838767
2026-08-18T10:00:00Z,4361.5,4412.654,4359.784,4391.1,0.025825
2026-08-18T11:00:00Z,4416.8,4416.8,4361.4,4389.0125,0.040423
2026-08-18T12:00:00Z,4388.15,4417.423,4360.7,4389.24,0.025633
2026-08-18T13:00:00Z,4386.2145,4421.79,4358.7,4389.09,0.060046
2026-08-18T14:00:00Z,4390.9615,4418.1,4362.4,4362.4,0.099294
2026-08-18T15:00:00Z,4365.1,4397.796,4331.5,4364.745,0.149549474
2026-08-18T16:00:00Z,4367.115,4393.29,4339.66,4362.2565,0.083892
2026-08-18T17:00:00Z,4387.74,4387.74,4334.05,4356.47,0.01397
2026-08-18T18:00:00Z,4353.272,4382.63,4333.31,4355.378,0.00642
2026-08-18T19:00:00Z,4357.0345,4381.457,4328.84,4344.5545,0.030268
2026-08-18T20:00:00Z,4341.3965,4362.4,4307.4,4334.95,0.031617
2026-08-18T21:00:00Z,4337.585,4367.224,4315.311,4338.355,0.021592
2026-08-18T22:00:00Z,4364.08,4364.08,4311.326,4332.2,0.012091
2026-08-18T23:00:00Z,4336.124,4363.0,4304.0,4332.028,0.416447
2026-08-19T00:00:00Z,4334.155,4363.95,4332.93,4332.93,0.006158
2026-08-19T01:00:00Z,4332.1325,4377.83,4309.44,4352.03,0.071611
2026-08-19T02:00:00Z,4349.5445,4379.662,4324.6,4348.4655,0.014121
2026-08-19T03:00:00Z,4351.43,4380.0,4322.273,4351.35,0.38017
2026-08-19T04:00:00Z,4348.43,4374.215,4318.0,4341.9285,0.030921
2026-08-19T05:00:00Z,4344.69,4363.24,4308.6,4334.235,0.030247
2026-08-19T06:00:00Z,4335.146,4366.02,4316.468,4342.375,0.015812
2026-08-19T07:00:00Z,4316.4,4379.086,4316.4,4350.176,0.172352
2026-08-19T08:00:00Z,4348.0565,4381.62,4327.0,4349.6185,0.032147
2026-08-19T09:00:00Z,4323.73,4380.97,4323.73,4354.2,0.017377
2026-08-19T10:00:00Z,4380.4,4388.83,4328.528,4359.962,0.033628
2026-08-19T11:00:00Z,4362.705,4392.009,4332.4,4359.2065,0.008852
2026-08-19T12:00:00Z,4334.0,4453.3,4334.0,4426.75,0.06729
2026-08-19T13:00:00Z,4424.955,4478.5,4413.9,4448.718,0.102481
2026-08-19T14:00:00Z,4447.7705,4504.41,4438.6,4478.5,0.105315
2026-08-19T15:00:00Z,4475.125,4507.973,4446.18,4483.2555,0.083153
2026-08-19T16:00:00Z,4485.4875,4514.936,4454.258,4482.6085,0.221399
2026-08-19T17:00:00Z,4484.39,4509.887,4446.0,4472.4975,0.081716
2026-08-19T18:00:00Z,4476.56,4508.7,4445.1,4482.435,0.008365
2026-08-19T19:00:00Z,4485.6715,4523.7,4465.4,4497.295,0.032906
2026-08-19T20:00:00Z,4496.5275,4532.861,4481.0,4493.73,0.00255398
2026-08-19T21:00:00Z,4492.32,4541.5,4481.662,4512.855,0.049588
2026-08-19T22:00:00Z,4509.54,4532.703,4477.426,4491.375,0.130034
2026-08-19T23:00:00Z,4478.6,4533.276,4469.818,4495.8,0.09908753
2026-08-20T00:00:00Z,4469.44,4520.65,4461.36,4486.47,0.128135
2026-08-20T01:00:00Z,4488.945,4510.0,4451.0,4472.779,0.06703
2026-08-20T02:00:00Z,4474.253,4508.5,4448.714,4454.635,0.155238
2026-08-20T03:00:00Z,4447.42,4505.4,4447.42,4481.15,0.211109
2026-08-20T04:00:00Z,4508.4,4508.4,4442.7,4471.6975,0.425692
2026-08-20T05:00:00Z,4446.8525,4496.183,4443.218,4464.9705,0.21753499
2026-08-20T06:00:00Z,4437.8,4504.632,4437.8,4476.877,0.062817
2026-08-20T07:00:00Z,4472.9755,4501.01,4440.215,4474.8845,0.121341
2026-08-20T08:00:00Z,4475.895,4506.083,4444.8,4471.5735,0.067037
2026-08-20T09:00:00Z,4445.241,4503.4,4443.78,4464.7885,0.081056
2026-08-20T10:00:00Z,4438.69,4506.4,4438.69,4476.3,0.04001
2026-08-20T11:00:00Z,4473.66,4500.56,4429.1,4454.81,0.253212
2026-08-20T12:00:00Z,4452.1305,4489.1,4415.29,4462.6,0.065850393
2026-08-20T13:00:00Z,4465.15,4500.057,4433.86,4469.05,0.191095
2026-08-20T14:00:00Z,4471.675,4525.94,4446.65,4502.405,0.079546474
2026-08-20T15:00:00Z,4504.5375,4551.6,4479.6,4508.96,0.110836
2026-08-20T16:00:00Z,4511.045,4525.8,4468.011,4497.555,0.070899
2026-08-20T17:00:00Z,4470.5,4533.6,4470.5,4507.4395,0.336045999
2026-08-20T18:00:00Z,4479.979,4537.745,4478.49,4509.1985,0.016641
2026-08-20T19:00:00Z,4507.715,4543.2,4489.7517171715,4491.8217171715,0.028313566
2026-08-20T20:00:00Z,4492.343434343,4540.883663366,4481.391,4506.7025,0.013950882
2026-08-20T21:00:00Z,4533.728,4534.9,4480.5,4506.28,0.106014611
2026-08-20T22:00:00Z,4508.208,4533.33,4481.623,4510.465,0.139183
2026-08-20T23:00:00Z,4536.53,4546.3,4483.6,4512.905,0.057
2026-08-21T00:00:00Z,4485.8,4539.7,4471.9,4497.024,0.06074
2026-08-21T01:00:00Z,4500.14,4548.953,4475.6,4516.175,1.237391
2026-08-21T02:00:00Z,4514.342,4553.1,4483.8,4521.85,0.280803
2026-08-21T03:00:00Z,4523.1245,4548.1,4491.446,4521.819,0.04187
2026-08-21T04:00:00Z,4523.5,4556.066,4496.44,4527.0345,0.213887
2026-08-21T05:00:00Z,4525.12,4552.7,4491.542,4538.904,0.212788
2026-08-21T06:00:00Z,4537.28,4578.1,4512.4,4549.6165,0.083895
2026-08-21T07:00:00Z,4521.93,4581.37,4521.6,4553.85,0.073554
2026-08-21T08:00:00Z,4551.4795,4600.265,4523.7,4573.13,0.100983
2026-08-21T09:00:00Z,4601.0,4614.3,4542.517,4571.017,0.353711
2026-08-21T10:00:00Z,4573.747,4611.151,4544.0,4581.804,0.052668
2026-08-21T11:00:00Z,4554.608,4618.452,4554.15,4587.05,0.25195
2026-08-21T12:00:00Z,4559.9,4607.085,4537.1,4564.915,0.116454
2026-08-21T13:00:00Z,4566.185,4604.459,4539.5,4570.765,0.641674
2026-08-21T14:00:00Z,4568.09,4616.2,4545.36,4578.625,0.139185
2026-08-21T15:00:00Z,4551.94,4625.58,4551.94,4602.208,0.145135
2026-08-21T16:00:00Z,4629.866,4630.8,4573.96,4614.3,0.067122
2026-08-21T17:00:00Z,4617.2595,4645.3,4582.5,4611.0445,0.205893
2026-08-21T18:00:00Z,4637.89,4644.132,4582.01,4611.55,0.159812
2026-08-21T19:00:00Z,4614.517,4639.426,4578.9,4607.64,0.037725
2026-08-21T20:00:00Z,4604.1555,4635.25,4574.98,4592.9035,0.015546
2026-08-21T21:00:00Z,4619.207,4625.491,4566.45,4589.55,0.015589
2026-08-21T22:00:00Z,4592.228,4620.618,4561.389,4597.925,0.043767
2026-08-21T23:00:00Z,4600.89,4627.7,4572.75,4600.525,0.04574
2026-08-22T00:00:00Z,4598.3,4626.36,4567.7,4594.35,0.079812
2026-08-22T01:00:00Z,4567.0,4622.68,4564.47,4594.2175,0.045819
2026-08-22T02:00:00Z,4620.835,4624.9,4564.9,4594.232,0.247223
2026-08-22T03:00:00Z,4620.674,4620.88,4564.376,4593.695,0.021589
2026-08-22T04:00:00Z,4592.265,4620.945,4563.6,4593.278,0.156082
2026-08-22T05:00:00Z,4565.636,4620.88,4555.09,4587.7255,0.16459364
2026-08-22T06:00:00Z,4615.851,4615.851,4551.67,4584.291,0.151527
2026-08-22T07:00:00Z,4587.35,4618.36,4559.48,4590.628,0.013149
2026-08-22T08:00:00Z,4563.256,4618.6,4559.01,4588.255,0.054378
2026-08-22T09:00:00Z,4615.3,4618.67,4561.9,4588.716,0.105305
2026-08-22T10:00:00Z,4591.89,4617.67,4561.573,4590.028,0.109156
2026-08-22T11:00:00Z,4586.21,4586.21,4584.5195,4585.76,0.0
2026-08-22T12:00:00Z,4557.4,4586.455,4557.4,4585.449,0.00290835
2026-08-22T13:00:00Z,4948.893997055,4948.893997055,4584.4535,4584.4535,0.0
2026-08-22T14:00:00Z,4612.3,4613.19,4557.1,4585.11,0.056634
2026-08-22T15:00:00Z,4612.9,4612.9,4555.0,4584.1245,0.049336
2026-08-22T16:00:00Z,4611.861,4616.34,4560.0,4586.3675,0.051919501
2026-08-22T17:00:00Z,4588.905,4590.099,4561.44,4587.3,0.001061
2026-08-22T18:00:00Z,4614.4,4616.4,4560.4,4586.261,0.143384
2026-08-22T19:00:00Z,4613.822,4615.85,4585.1225,4587.87,0.004268
2026-08-22T20:00:00Z,4615.64,4615.64,4584.817,4584.817,0.006515
2026-08-22T21:00:00Z,4612.7,4614.619,4558.84,4585.315,0.227461
2026-08-22T22:00:00Z,4557.84,4613.27,4556.9,4584.6045,0.015019
2026-08-22T23:00:00Z,4557.309,4612.51,4557.309,4586.4,0.292731
2026-08-23T00:00:00Z,4560.2,4613.93,4557.858,4585.74,0.244225
2026-08-23T01:00:00Z,4558.06,4614.0,4557.494,4586.743,0.020938
2026-08-23T02:00:00Z,4613.886,4613.886,4557.41,4584.8465,0.112534
2026-08-23T03:00:00Z,4557.277,4615.6,4557.02,4587.1115,0.093180593
2026-08-23T04:00:00Z,4558.743,4617.1,4558.743,4586.075,0.079706727
2026-08-23T05:00:00Z,4558.06,4614.401,4558.027,4584.999,0.105028219
2026-08-23T06:00:00Z,4612.59,4616.499,4559.003,4588.67,0.029322
2026-08-23T07:00:00Z,4561.7,4618.302,4561.364,4590.5445,0.069115
2026-08-23T08:00:00Z,4616.809,4617.93,4561.94,4588.314,0.067267827
2026-08-23T09:00:00Z,4560.428,4617.9,4560.428,4589.595,0.111071
2026-08-23T10:00:00Z,4616.62,4624.5,4561.1,4596.5,0.017874827
2026-08-23T11:00:00Z,4598.25,4632.635,4569.214,4603.11,0.061506
2026-08-23T12:00:00Z,4630.0,4630.0,4573.29,4603.039,0.029413
2026-08-23T13:00:00Z,4575.8,4631.747,4575.17,4601.68,0.179752
2026-08-23T14:00:00Z,4629.46,4629.46,4569.2,4598.298,0.068961
2026-08-23T15:00:00Z,4625.42,4629.65,4571.355,4603.275,0.048743328
2026-08-23T16:00:00Z,4576.94,4632.97,4572.8,4602.8625,0.150696137
2026-08-23T17:00:00Z,4629.8,4635.6,4576.386,4605.43,0.009369
2026-08-23T18:00:00Z,4578.44,4634.1,4577.0,4605.7165,0.251663
2026-08-23T19:00:00Z,4608.287,4636.33,4580.4,4607.6015,0.442552
2026-08-23T20:00:00Z,4579.223,4636.947,4579.223,4607.0235,0.010399
2026-08-23T21:00:00Z,4580.23,4630.462,4580.23,4605.705,0.025037
2026-08-23T22:00:00Z,4608.66,4634.893,4578.492,4597.97,0.102679
2026-08-23T23:00:00Z,4595.073,4628.287,4570.616,4615.145,0.011951
2026-08-24T00:00:00Z,4643.6,4659.3,4571.1,4609.995,0.051082
2026-08-24T01:00:00Z,4613.6,4645.851,4577.82,4623.3695,0.268438
2026-08-24T02:00:00Z,4621.355,4672.497,4598.9,4635.24,0.099863
2026-08-24T03:00:00Z,4608.4,4667.1,4602.393,4631.9155,0.220081
2026-08-24T04:00:00Z,4628.9865,4658.72,4600.36,4631.343,0.364802
2026-08-24T05:00:00Z,4632.7,4665.2,4599.0,4633.15,0.174515
2026-08-24T06:00:00Z,4634.75,4676.44,4607.69,4641.625,0.565026
2026-08-24T07:00:00Z,4643.6925,4669.56,4601.2,4634.5115,0.027512
2026-08-24T08:00:00Z,4632.6875,4663.9,4598.571,4630.215,0.136392
2026-08-24T09:00:00Z,4631.7975,4661.1,4602.4,4635.495,0.018743
2026-08-24T10:00:00Z,4639.0785,4669.86,4606.5,4635.675,0.347669
2026-08-24T11:00:00Z,4633.4165,4676.052,4608.244,4649.107,0.155711
2026-08-24T12:00:00Z,4622.4,4684.5,4617.45,4654.9,0.046771
2026-08-24T13:00:00Z,4657.45,4697.03,4628.5,4657.2615,0.216324
2026-08-24T14:00:00Z,4658.7685,4690.46,4630.23,4663.765,2.010175
2026-08-24T15:00:00Z,4661.835,4696.72,4615.0,4642.34,1.607286
2026-08-24T16:00:00Z,4645.0785,4683.532,4620.56,4640.115,0.198216
2026-08-24T17:00:00Z,4637.355,4676.44,4603.988,4631.062,0.033256
2026-08-24T18:00:00Z,4634.48,4659.39,4596.2,4631.3055,0.650659383
2026-08-24T19:00:00Z,4633.795,4670.23,4606.059,4644.84,0.024311
2026-08-24T20:00:00Z,4647.38,4677.207,4623.1,4645.2165,0.023082
2026-08-24T21:00:00Z,4617.826,4673.767,4616.1,4649.692,1.824721
2026-08-24T22:00:00Z,4646.9525,4681.66,4626.2,4658.555,0.030085
2026-08-24T23:00:00Z,4660.2835,4693.9,4636.7,4673.1035,0.034239
2026-08-25T00:00:00Z,4675.477,4712.16,4647.123,4677.465,0.0325
2026-08-25T01:00:00Z,4674.75,4699.501,4636.118,4650.655,0.059592
2026-08-25T02:00:00Z,4653.042,4675.2,4609.8,4621.885,0.108476
2026-08-25T03:00:00Z,4649.17,4660.31,4596.588,4624.635,0.272774
2026-08-25T04:00:00Z,4598.0,4652.396,4591.93,4617.6575,0.225199
2026-08-25T05:00:00Z,4620.1565,4667.19,4601.731,4633.5,0.087808
2026-08-25T06:00:00Z,4605.4,4669.332,4603.37,4627.511,0.041677
2026-08-25T07:00:00Z,4630.24,4660.446,4596.64,4623.645,0.056303
2026-08-25T08:00:00Z,4620.17,4657.259,4589.61,4621.4905,0.101108
2026-08-25T09:00:00Z,4618.659,4658.9,4592.526,4627.7,0.640178
2026-08-25T10:00:00Z,4626.235,4658.6,4597.368,4630.4455,0.077708
2026-08-25T11:00:00Z,4628.43,4662.126,4603.689,4634.55,0.02256
2026-08-25T12:00:00Z,4631.021,4657.762,4599.455,4631.0955,0.023410957
2026-08-25T13:00:00Z,4629.6,4655.86,4576.01,4607.4175,0.042871
2026-08-25T14:00:00Z,4609.8,4651.48,4583.118,4626.5335,0.447579
2026-08-25T15:00:00Z,4624.545,4674.3,4618.843,4644.4095,0.010333
2026-08-25T16:00:00Z,4640.68,4659.333,4606.52,4635.5985,0.03844
2026-08-25T17:00:00Z,4634.55,4660.65,4627.325,4636.88,0.007395
2026-08-25T18:00:00Z,4608.5,4670.0,4608.5,4645.112,0.081469
2026-08-25T19:00:00Z,4647.4,4686.1,4626.91,4657.8,0.042356
2026-08-25T20:00:00Z,4685.3,4685.3,4625.587,4650.245,0.009725
2026-08-25T21:00:00Z,4652.005,4681.338,4620.22,4652.83,0.026125
2026-08-25T22:00:00Z,4651.71,4687.33,4632.4,4664.6,0.017576
2026-08-25T23:00:00Z,4662.3,4690.2,4619.2,4647.135,0.045391623
2026-08-26T00:00:00Z,4650.95,4673.6,4608.522,4629.5395,0.119517923
2026-08-26T01:00:00Z,4626.438,4672.223,4607.27,4648.8,0.148831741
2026-08-26T02:00:00Z,4676.1,4685.4,4619.49,4649.814,0.144804
2026-08-26T03:00:00Z,4646.45,4671.3,4608.3,4636.322,0.136894184
2026-08-26T04:00:00Z,4664.27,4664.27,4606.671,4631.896,0.061118
2026-08-26T05:00:00Z,4604.398,4664.9,4604.398,4629.4735,0.095057
2026-08-26T06:00:00Z,4632.8485,4653.976,4589.8,4626.421,0.134915
2026-08-26T07:00:00Z,4629.335,4658.2,4594.5,4622.066,0.502608
2026-08-26T08:00:00Z,4595.3,4651.457,4589.2,4621.025,0.087684
2026-08-26T09:00:00Z,4623.89,4648.199,4583.4,4616.772,0.063301
2026-08-26T10:00:00Z,4614.896,4644.3,4583.18,4613.05,0.322215
2026-08-26T11:00:00Z,4611.36,4643.11,4584.14,4618.3995,0.750197896
2026-08-26T12:00:00Z,4591.999,4650.6,4585.2,4609.331,0.100403465
2026-08-26T13:00:00Z,4606.5955,4648.74,4592.815,4624.07,0.7116779
2026-08-26T14:00:00Z,4625.61,4653.5,4576.1,4598.35,0.073488725
2026-08-26T15:00:00Z,4596.204,4628.186,4557.259,4592.51,0.143918
2026-08-26T16:00:00Z,4589.76,4618.91,4556.21,4587.281,0.04988
2026-08-26T17:00:00Z,4589.892,4619.83,4562.586,4592.383,0.137521
2026-08-26T18:00:00Z,4594.7705,4625.478,4561.25,4588.81,0.057782
2026-08-26T19:00:00Z,4587.1475,4622.545,4562.0,4589.145,0.016949
2026-08-26T20:00:00Z,4615.99,4616.2,4579.8425,4588.7515,0.023439557
2026-08-26T21:00:00Z,4562.303,4621.31,4562.303,4595.37,0.081679
2026-08-26T22:00:00Z,4598.25,4633.547,4570.25,4606.25,0.070632
2026-08-26T23:00:00Z,4602.45,4646.1,4585.5,4617.175,0.074883
2026-08-27T00:00:00Z,4590.65,4645.2,4569.56,4597.9145,0.161827345
2026-08-27T01:00:00Z,4599.955,4643.867,4598.3335,4633.054,0.058983
2026-08-27T02:00:00Z,4633.78,4662.185,4594.33,4621.54,0.157519
2026-08-27T03:00:00Z,4593.9,4651.51,4592.4,4617.23,0.082508
2026-08-27T04:00:00Z,4619.578,4647.84,4584.85,4611.0255,0.018812
2026-08-27T05:00:00Z,4583.811,4641.9,4574.26,4600.52,0.17169
2026-08-27T06:00:00Z,4598.4115,4631.09,4569.61,4593.31,0.042176
2026-08-27T07:00:00Z,4596.07,4622.54,4564.4,4594.35,0.014481
2026-08-27T08:00:00Z,4622.2,4624.56,4567.3,4593.6515,0.029596
2026-08-27T09:00:00Z,4620.063,4620.063,4552.33,4574.4,0.055581
2026-08-27T10:00:00Z,4546.5,4607.82,4537.6,4584.446,0.261171
2026-08-27T11:00:00Z,4580.915,4620.1,4580.915,4591.75,0.04694
2026-08-27T12:00:00Z,4620.2,4620.2,4563.6,4582.6335,0.125114
2026-08-27T13:00:00Z,4578.5,4612.0,4534.4,4567.196,0.146606
2026-08-27T14:00:00Z,4566.0,4614.0,4541.2,4585.011,1.092836
2026-08-27T15:00:00Z,4588.045,4620.329,4566.22,4602.0915,0.030304
2026-08-27T16:00:00Z,4574.9,4632.467,4570.07,4605.1335,0.044312
2026-08-27T17:00:00Z,4607.0835,4630.3,4573.39,4598.435,0.022696
2026-08-27T18:00:00Z,4571.0,4628.84,4570.848,4602.025,0.109724
2026-08-27T19:00:00Z,4604.63,4633.38,4597.981,4600.6,0.00458
2026-08-27T20:00:00Z,4599.3755,4626.251,4594.5655,4594.5655,0.006207
2026-08-27T21:00:00Z,4567.131,4620.58,4566.04,4593.9465,0.017577
2026-08-27T22:00:00Z,4597.145,4624.6,4567.401,4601.885,0.04733
2026-08-27T23:00:00Z,4629.37,4629.37,4561.6,4587.832,0.05785
2026-08-28T00:00:00Z,4584.8115,4617.1,4560.248,4579.5995,0.10177876
2026-08-28T01:00:00Z,4582.5335,4616.042,4542.13,4570.6755,0.297846
2026-08-28T02:00:00Z,4543.833,4605.631,4543.833,4579.7975,0.08712
2026-08-28T03:00:00Z,4553.197,4609.25,4543.546,4571.419,0.990098
2026-08-28T04:00:00Z,4598.938,4604.24,4543.72,4579.005,0.110956199
2026-08-28T05:00:00Z,4575.1805,4602.46,4544.24,4566.975,0.045652
2026-08-28T06:00:00Z,4593.75,4614.84,4540.691,4602.07,0.333658629
2026-08-28T07:00:00Z,4600.129,4634.2,4576.7,4606.9325,0.040191
2026-08-28T08:00:00Z,4608.792,4632.54,4566.887,4597.08,0.04809
2026-08-28T09:00:00Z,4624.5,4940.4411047195,4568.407,4599.187,0.047986
2026-08-28T10:00:00Z,4572.134,4940.4411047195,4563.56,4591.593,0.031166
2026-08-28T11:00:00Z,4593.73,4619.57,4562.56,4585.8925,0.036207
2026-08-28T12:00:00Z,4587.825,4624.55,4557.9,4593.312,0.051441
2026-08-28T13:00:00Z,4595.325,4638.1,4561.62,4600.945,0.128406
2026-08-28T14:00:00Z,4596.0,4624.9,4526.1725,4572.72,0.081998576
2026-08-28T15:00:00Z,4574.6215,4597.29,4506.77,4519.995,0.081235962
2026-08-28T16:00:00Z,4516.695,4543.934,4455.43,4478.362,0.073495
